jobID,OBOR_nazev,addr,MIN_VZDELANI_nazev
9171210709,Obrana a ochrana,"Semanínská 2085, Česká Třebová",Základní + praktická škola
9171220797,Služby,"172, České Libchavy",Základní + praktická škola
9171230788,Služby,"Pernerova 80, Choceň",Střední odborné (vyučen)
9171240779,Obchod a cestovní ruch,"171, České Libchavy",Nižší střední odborné
9171250770,Obchod a cestovní ruch,"J. Pácla 168, Česká Třebová",Střední odborné (vyučen)
9171260761,Služby,"Moravská 924, Česká Třebová",Základní + praktická škola
9171280743,Výroba a provoz,"Nádražní 631, Choceň",Základní + praktická škola
9171290734,Služby,"F.V.Krejčího 405, Česká Třebová",Střední odborné (vyučen)
9171300725,Finance,"Dráby 785, Vysoké Mýto",ÚSO s maturitou (bez vyučení)
9171310716,Výroba a provoz,"100, Červená Voda",Střední odborné (vyučen)
9171320707,Výroba a provoz,"172, České Libchavy",Základní + praktická škola
9171370759,Obchod a cestovní ruch,"Klášterní 1194, Orlová",Střední odborné (vyučen)
9171380750,Zemědělství a lesnictví,"414, Smržice",Střední odborné (vyučen)
9171400732,Zemědělství a lesnictví,"nan, Vícov",Střední odborné (vyučen)
9171440793,Doprava,"Sportovní 321, Kralice na Hané",Střední odborné (vyučen)
9171450784,Výroba a provoz,"Průmyslová 4420, Prostějov",Základní + praktická škola
9171460775,Výroba a provoz,"Sportovní 313, Kralice na Hané",Střední odborné (vyučen)
9171470766,Výroba a provoz,"19, Olšany u Prostějova",ÚSO s maturitou (bez vyučení)
9171480757,Administrativa,"Za drahou 4355, Prostějov",ÚSO s maturitou (bez vyučení)
9171490748,Zemědělství a lesnictví,"Novosady 200, Němčice nad Hanou",Střední odborné (vyučen)
9171510730,Výroba a provoz,"414, Smržice",Střední odborné (vyučen)
9171520721,Obchod a cestovní ruch,"Plumlovská 467, Prostějov",Střední odborné (vyučen)
9171550791,Výroba a provoz,"Dolní 3137, Prostějov",Střední odborné (vyučen)
9171580764,Zemědělství a lesnictví,"414, Smržice",Střední odborné (vyučen)
9171600746,Výroba a provoz,"Bergmannova 537, Dolní Rychnov",Střední odborné (vyučen)
9171610737,Výroba a provoz,"Bergmannova 537, Dolní Rychnov",Střední odborné (vyučen)
9171620728,Výroba a provoz,"Hornická 150, Lomnice",Střední nebo střední odborné bez maturity a bez vyučení
9171640710,Obrana a ochrana,"Karla Havlíčka Borovského 2087, Sokolov",Základní + praktická škola
9171650798,Obchod a cestovní ruch,"Úpská 481, Svoboda nad Úpou",ÚSO s maturitou (bez vyučení)
9171680771,Výroba a provoz,"Znojemská 100, Hnanice",Střední odborné (vyučen)
9171690762,Výroba a provoz,"Družstevní 2825, Znojmo",ÚSO s maturitou (bez vyučení)
9171700753,Stavebnictví,"205, Nový Šaldorf-Sedlešovice",Střední odborné (vyučen)
9171710744,Obchod a cestovní ruch,"Znojemská 111, Hnanice",Střední odborné (vyučen)
9171730726,Obchod a cestovní ruch,"Znojemská 100, Hnanice",Střední odborné (vyučen)
9171740717,Služby,"Revoluční 141, Jeseník",Základní + praktická škola
9171750708,Výroba a provoz,"U Bělidla 1258, Jeseník",Střední odborné (vyučen)
9171760796,Obchod a cestovní ruch,"U Bělidla 1258, Jeseník",ÚSO s maturitou (bez vyučení)
9171780778,Stavebnictví,"U Tiskárny 1120, Krásná Lípa",Bez vzdělání
9171810751,Zdravotnictví,"Masarykova 1094, Krásná Lípa",Vyšší odborné
9171820742,Obchod a cestovní ruch,"Jiřího Trnky 82, Frýdek-Místek",Střední odborné (vyučen)
9171830733,Výroba a provoz,"Na Poříčí 3510, Frýdek-Místek",Základní + praktická škola
9171840724,Finance,"378, Dolní Domaslavice",ÚSO s maturitou (bez vyučení)
9171850715,Stavebnictví,"544, Staříč",Střední odborné (vyučen)
9171880785,Zdravotnictví,"239, Pržno",ÚSO s maturitou (bez vyučení)
9171890776,Obchod a cestovní ruch,"Jiřího Trnky 82, Frýdek-Místek",Střední odborné (vyučen)
9171900767,Stavebnictví,"Ostravská 843, Sviadnov",Střední odborné (vyučen)
9171920749,Obchod a cestovní ruch,"184, Deštné v Orlických horách",Střední odborné (vyučen)
9171930740,Obchod a cestovní ruch,"184, Deštné v Orlických horách",Střední nebo střední odborné bez maturity a bez vyučení
9171940731,Služby,"Otakara Ševčíka 4228, Brno",Střední odborné (vyučen)
9171950722,Výroba a provoz,"Štefánikova 115, Brno",Střední odborné (vyučen)
9171960713,Výroba a provoz,"Boženy Antonínové 193, Brno",ÚSO s maturitou (bez vyučení)
9171980792,Výroba a provoz,"Malinovského náměstí 603, Brno",Střední odborné (vyučen)
9172000774,Výroba a provoz,"U dálnice 777, Modřice",Střední odborné (vyučen)
9172010765,Zdravotnictví,"Obilní trh 526, Brno",ÚSO s maturitou (bez vyučení)
9172020756,Výroba a provoz,"Vídeňská 102, Brno",Základní + praktická škola
9172030747,Výroba a provoz,"Štefánikova 115, Brno",Střední odborné (vyučen)
9172040738,Výroba a provoz,"Malinovského náměstí 603, Brno",Střední odborné (vyučen)
9172060720,Výroba a provoz,"Moravské náměstí 753, Brno",Střední odborné (vyučen)
9172070711,Výroba a provoz,"náměstí Republiky 705, Brno",Střední odborné (vyučen)
9172080702,Zdravotnictví,"Vodova 1391, Brno",Vyšší odborné
9172090790,Obchod a cestovní ruch,"Vídeňská 100, Brno",ÚSO (vyučení s maturitou)
9172120763,Finance,"Václavská 237, Brno",ÚSO s maturitou (bez vyučení)
9172150736,Služby,"Místní 289, Brno",Základní + praktická škola
9172160727,Finance,"Václavská 237, Brno",ÚSO s maturitou (bez vyučení)
9172170718,Obchod a cestovní ruch,"Benešova nan, Brno",Střední odborné (vyučen)
9172180709,Administrativa,"Nové sady 988, Brno",ÚSO s maturitou (bez vyučení)
9172190797,Výroba a provoz,"Tuřanka 856, Brno",Základní + praktická škola
9172200788,Výroba a provoz,"Koldinova 175, Klatovy",Střední odborné (vyučen)
9172210779,Výroba a provoz,"Gen. Klapálka 519, Nové Město nad Metují",Vysokoškolské
9172220770,Výroba a provoz,"42, Rychnovek",Střední odborné (vyučen)
9172230761,Výroba a provoz,"Gen. Klapálka 519, Nové Město nad Metují",ÚSO (vyučení s maturitou)
9172240752,Výroba a provoz,"Havlíčkova 2200, Nové Město nad Metují",Střední odborné (vyučen)
9172250743,Výroba a provoz,"Moravská 1154, Ostrava",Střední odborné (vyučen)
9172270725,Služby,"Na Hrázkách 1303, Ostrava",Střední odborné (vyučen)
9172290707,Obchod a cestovní ruch,"Soukenická 877, Ostrava",Střední odborné (vyučen)
9172320777,Výroba a provoz,"Výstavní 2937, Ostrava",Střední odborné (vyučen)
9172340759,Obchod a cestovní ruch,"Plzeňská 3070, Ostrava",ÚSO (vyučení s maturitou)
9172350750,Stavebnictví,"Nádražní 878, Hranice",Střední odborné (vyučen)
9172360741,Stavebnictví,"Břeclavská 375, Hrušky",Střední odborné (vyučen)
9172380723,Výroba a provoz,"Hrušecká 388, Týnec",ÚSO s maturitou (bez vyučení)
9172390714,Doprava,"U Jánského dvora 2544, Břeclav",Střední odborné (vyučen)
9172400705,Administrativa,"Kpt. Nálepky 186, Břeclav",ÚSO s maturitou (bez vyučení)
9172410793,Obchod a cestovní ruch,"Jungmannova 2938, Břeclav",Střední odborné (vyučen)
9172430775,Administrativa,"Úlehlova 36, Podivín",ÚSO (vyučení s maturitou)
9172450757,Obchod a cestovní ruch,"Lanžhotská 3448, Břeclav",ÚSO (vyučení s maturitou)
9172470739,Výroba a provoz,"Pod Vinicí 87, Stráž pod Ralskem",ÚSO s maturitou (bez vyučení)
9172480730,Administrativa,"Jindřicha z Lipé 108, Česká Lípa",ÚSO (vyučení s maturitou)
9172500712,Výroba a provoz,"Svárovská 3135, Česká Lípa",Střední odborné (vyučen)
9172510703,Výroba a provoz,"Náves Svobody 41, Olomouc",Střední odborné (vyučen)
9172520791,Obchod a cestovní ruch,"Litovelská 1180, Olomouc",Střední odborné (vyučen)
9172530782,Služby,"Legionářská 1299, Olomouc",Střední odborné (vyučen)
9172540773,Obrana a ochrana,"Horní lán 1196, Olomouc",Základní + praktická škola
9172550764,Stavebnictví,"Jungmannova 153, Olomouc",Vysokoškolské
9172560755,Výroba a provoz,"Kafkova 526, Olomouc",ÚSO (vyučení s maturitou)
9172580737,Obchod a cestovní ruch,"Olomoucká 791, Velká Bystřice",Střední odborné (vyučen)
9172590728,Doprava,"26, Uničov",Střední odborné (vyučen)
9172620798,Obchod a cestovní ruch,"Ostravská 870, Olomouc",ÚSO s maturitou (bez vyučení)
9172630789,Obrana a ochrana,"Průmyslová 877, Olomouc",Základní + praktická škola
9172640780,Služby,"16, Malšice",Střední odborné (vyučen)
9172650771,Obrana a ochrana,"Soběslavská 3046, Tábor",Nižší střední odborné
9172660762,Výroba a provoz,"náměstí Tomáše Bati 419, Sezimovo Ústí",Střední odborné (vyučen)
9172680744,Obchod a cestovní ruch,"599, Hrdějovice",Základní + praktická škola
9172690735,Finance,"Lannova tř. 205, České Budějovice",ÚSO (vyučení s maturitou)
9172720708,Doprava,"Husova tř. 498, České Budějovice",Základní + praktická škola
9172730796,Obrana a ochrana,"nan, České Budějovice",Střední odborné (vyučen)
9172750778,Doprava,"Husova tř. 685, České Budějovice",Základní + praktická škola
9172760769,Obrana a ochrana,"Českobrodská 790, Praha",Základní + praktická škola
9172770760,Obchod a cestovní ruch,"Staroklánovická 470, Praha",Základní + praktická škola
9172790742,Služby,"nan, Praha",Základní + praktická škola
9172800733,Obchod a cestovní ruch,"Sběrná 654, Kutná Hora",Střední odborné (vyučen)
9172820715,Obchod a cestovní ruch,"Sběrná 654, Kutná Hora",Střední odborné (vyučen)
9172830706,Výroba a provoz,"187, Nížkov",Střední odborné (vyučen)
9172840794,Výroba a provoz,"187, Nížkov",Základní + praktická škola
9172850785,Administrativa,"Masarykovo náměstí 87, Velká Bíteš",Vysokoškolské
9172860776,Služby,"Dubská 1635, Teplice",Střední odborné (vyučen)
9172870767,Výroba a provoz,"Lípová 333, Teplice",Základní + praktická škola
9172880758,Obchod a cestovní ruch,"4, Moldava",Základní + praktická škola
9172900740,Výroba a provoz,"Plynárenská 291, Teplice",Nižší střední odborné
9172910731,Obchod a cestovní ruch,"28. října 1515, Teplice",Střední nebo střední odborné bez maturity a bez vyučení
9172920722,Výroba a provoz,"Bílinská 782, Duchcov",Základní + praktická škola
9172930713,Výroba a provoz,"Tržní náměstí 27, Mikulov",Nižší střední
9172940704,Služby,"Dubská 1635, Teplice",Střední odborné (vyučen)
9172950792,Obchod a cestovní ruch,"4, Moldava",Střední odborné (vyučen)
9172960783,Obchod a cestovní ruch,"4, Moldava",Střední odborné (vyučen)
9172990756,Výroba a provoz,"Za Dálnicí 508, Žebrák",Střední odborné (vyučen)
9173000747,Obchod a cestovní ruch,"200, Tmaň",Základní + praktická škola
9173010738,Finance,"Náměstí 86, Žebrák",Vysokoškolské
9173020729,Obchod a cestovní ruch,"157, Stašov",Střední odborné (vyučen)
9173030720,Výchova a vzdělávání,"Školní 119, Nižbor",ÚSO s maturitou (bez vyučení)
9173040711,Výroba a provoz,"Za Dálnicí 508, Žebrák",Střední odborné (vyučen)
9173050702,Služby,"89, Zdice",Základní + praktická škola
9173060790,Služby,"Nám. M.Poštové 854, Beroun",Střední odborné (vyučen)
9173070781,Výroba a provoz,"Pražská 108, Beroun",Střední odborné (vyučen)
9173080772,,"Skandinávská 991, Žebrák",ÚSO s maturitou (bez vyučení)
9173090763,Obchod a cestovní ruch,"Dr. E. Beneše 80, Bystřice",ÚSO s maturitou (bez vyučení)
9173100754,Výroba a provoz,"Paseky 152, Želechovice nad Dřevnicí",Nižší střední odborné
9173110745,Obchod a cestovní ruch,"300, Všemina",Střední odborné (vyučen)
9173120736,Výroba a provoz,"Letiště 1578, Otrokovice",Střední odborné (vyučen)
9173130727,Finance,"třída Tomáše Bati 650, Zlín",Vysokoškolské
9173150709,Finance,"třída Tomáše Bati 650, Zlín",Vysokoškolské
9173160797,Obchod a cestovní ruch,"72, Loučná nad Desnou",ÚSO (vyučení s maturitou)
9173170788,Zemědělství a lesnictví,"83, Jedlí",ÚSO s maturitou (bez vyučení)
9173180779,Výroba a provoz,"Tečovská 1122, Zlín",Střední odborné (vyučen)
9173200761,Výroba a provoz,"Paseky 65, Želechovice nad Dřevnicí",Střední odborné (vyučen)
9173210752,Výroba a provoz,"72, Loučná nad Desnou",ÚSO s maturitou (bez vyučení)
9173220743,Výroba a provoz,"Návrší 197, Zlín",Střední odborné (vyučen)
9173230734,,"třída Tomáše Bati 21, Zlín",Střední odborné (vyučen)
9173240725,Obchod a cestovní ruch,"72, Loučná nad Desnou",ÚSO (vyučení s maturitou)
9173250716,,"H. Synkové 942, Brumov-Bylnice",Střední odborné (vyučen)
9173260707,Výchova a vzdělávání,"Obrněné brigády 2258, Cheb",Střední odborné (vyučen)
9173270795,Stavebnictví,"16, Třebeň",Střední odborné (vyučen)
9173280786,Informační technologie,"Brněnská 12, Hustopeče",ÚSO s maturitou (bez vyučení)
9173290777,Doprava,"Lesní 2479, Cheb",Nižší střední odborné
9173300768,Obchod a cestovní ruch,"Selbská 2721, Aš",Střední odborné (vyučen)
9173310759,Výroba a provoz,"Truhlářská 1725, Cheb",ÚSO s maturitou (bez vyučení)
9173320750,Doprava,"123, Cheb",Střední odborné (vyučen)
9173330741,Výroba a provoz,"16, Třebeň",Střední odborné (vyučen)
9173350723,Výroba a provoz,"nan, Cheb",Střední odborné (vyučen)
9173360714,Obchod a cestovní ruch,"Chopinova 498, Mariánské Lázně",Střední odborné (vyučen)
9173370705,Finance,"Brněnská 12, Hustopeče",ÚSO s maturitou (bez vyučení)
9173380793,Služby,"Chopinova 498, Mariánské Lázně",Základní + praktická škola
9173390784,Obchod a cestovní ruch,"510, Bořetice",Střední odborné (vyučen)
9173400775,Výroba a provoz,"Průmyslová 2724, Louny",Střední odborné (vyučen)
9173410766,Služby,"Dvořákova 31, Žatec",Střední odborné (vyučen)
9173420757,Výroba a provoz,"301, Losiná",Střední odborné (vyučen)
9173430748,Výroba a provoz,"1, Plzeň",Střední odborné (vyučen)
9173440739,Doprava,"Bezovka 351, Chrást",Základní + praktická škola
9173460721,Výroba a provoz,"Dopravní 1026, Plzeň",Střední odborné (vyučen)
9173470712,Služby,"28, Štěnovický Borek",Nižší střední odborné
9173480703,Finance,"U Letiště 1074, Plzeň",ÚSV
9173490791,Obrana a ochrana,"1, Plzeň",Střední odborné (vyučen)
9173500782,Doprava,"Koterovská 374, Plzeň",ÚSO s maturitou (bez vyučení)
9173510773,Služby,"Vídeňská 2, Jindřichův Hradec",Střední odborné (vyučen)
9173520764,Obchod a cestovní ruch,"Masarykovo náměstí 499, Týnec nad Labem",Střední odborné (vyučen)
9173530755,Obchod a cestovní ruch,"Hálkova 1570, Opava",ÚSV
9173540746,Zdravotnictví,"Dolní náměstí 306, Opava",ÚSO s maturitou (bez vyučení)
9173550737,Služby,"Hlavní 163, Štítina",Střední odborné (vyučen)
9173560728,Výroba a provoz,"Hlavní 163, Štítina",Střední odborné (vyučen)
9173570719,Výroba a provoz,"Těšínská 2929, Opava",Základní + praktická škola
9173580710,Obchod a cestovní ruch,"Dolní náměstí 138, Opava",Střední odborné (vyučen)
9173600789,Výroba a provoz,"Palhanecká 302, Opava",Vyšší odborné
9173610780,Kultura a sport,"Dolní náměstí 306, Opava",ÚSO s maturitou (bez vyučení)
9173620771,Doprava,"Komárovská 2613, Opava",Základní + praktická škola
9173630762,Služby,"Marie Dolanské 13, Opava",Střední odborné (vyučen)
9173640753,Výroba a provoz,"Palhanecká 302, Opava",Vysokoškolské
9173670726,Obchod a cestovní ruch,"182, Oldřichov v Hájích",Střední odborné (vyučen)
9173680717,Výroba a provoz,"České mládeže 1204, Liberec",Střední odborné (vyučen)
9173690708,Výroba a provoz,"České mládeže 1204, Liberec",ÚSO s maturitou (bez vyučení)
9173700796,Doprava,"Cihlářská 299, Chrastava",Základní + praktická škola
9173710787,Výroba a provoz,"Tovární 10, Jablonné v Podještědí",Střední odborné (vyučen)
9173720778,Obchod a cestovní ruch,"Fráni Šrámka 158, Písek",Střední odborné (vyučen)
9173730769,Výroba a provoz,"Za Pazdernou 1531, Písek",Bakalářské
9173750751,Obchod a cestovní ruch,"Západní 1524, Karlovy Vary",Střední odborné (vyučen)
9173760742,Obchod a cestovní ruch,"Jeremiášova 947, Praha",ÚSO s maturitou (bez vyučení)
9173770733,Obchod a cestovní ruch,"Bělohorská 2428, Praha",Střední odborné (vyučen)
9173780724,Zemědělství a lesnictví,"Kijevská 423, Svitavy",ÚSO s maturitou (bez vyučení)
9173790715,Výroba a provoz,"Cejl 157, Brno",Bakalářské
9173800706,Výroba a provoz,"Jaroslava Průchy 1915, Most",Střední nebo střední odborné bez maturity a bez vyučení
9173820785,Výroba a provoz,"nan, Choceň",Nižší střední
9173830776,Výroba a provoz,"Drážní 211, Ústí nad Orlicí",ÚSO (vyučení s maturitou)
9173840767,Výroba a provoz,"Šedesátá 5576, Zlín",Střední odborné (vyučen)
9173850758,Výroba a provoz,"nan, Pardubice",Střední odborné (vyučen)
9173870740,Výroba a provoz,"nan, Pardubice",Střední odborné (vyučen)
9173880731,Výroba a provoz,"nan, Pardubice",Střední odborné (vyučen)
